Doc_ID,City,Country,Num_Reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,OVERALL_RATING
usa_illinois_chicago_w_chicago_lakeshore,chicago,usa,178,3.904,3.489,3.596,4.14,3.169,3.66
usa_illinois_chicago_allerton_hotel,chicago,usa,187,3.802,3.187,3.385,4.642,3.385,3.68
usa_illinois_chicago_ohio_house_motel,chicago,usa,29,3.586,3.345,3.621,4.69,3.966,3.841
usa_illinois_chicago_amber_inn,chicago,usa,8,4.25,3.75,4.125,3.75,4.0,3.975
usa_illinois_chicago_inn_of_chicago_magnificent_mile,chicago,usa,149,3.436,2.866,3.181,4.53,3.228,3.448
usa_illinois_chicago_best_western_grant_park_hotel,chicago,usa,66,3.485,3.106,3.606,3.894,3.455,3.509
usa_illinois_chicago_central_loop_hotel,chicago,usa,5,4.8,3.4,4.0,4.8,4.6,4.32
usa_illinois_chicago_w_chicago_city_center,chicago,usa,155,3.929,3.155,3.606,3.742,3.097,3.506
usa_illinois_chicago_willows_hotel_chicago,chicago,usa,5,4.2,4.2,4.4,4.6,4.4,4.36
usa_illinois_chicago_the_tremont_chicago,chicago,usa,88,3.364,2.795,3.33,4.67,3.398,3.511
usa_illinois_chicago_heart_o_chicago_motel,chicago,usa,27,4.111,3.37,3.444,3.593,4.111,3.726
usa_illinois_chicago_travelodge_chicago_downtown,chicago,usa,79,2.937,2.532,3.19,4.114,3.165,3.187
usa_illinois_chicago_holiday_inn_express_chicago_midway_airport,chicago,usa,10,4.0,3.6,3.8,3.8,3.7,3.78
usa_illinois_chicago_la_quinta_inn_suites_chicago_northshore,chicago,usa,5,4.8,4.4,3.2,4.0,4.4,4.16
usa_illinois_chicago_extended_stay_america_chicago_skokie,chicago,usa,5,3.8,3.8,3.6,4.4,4.0,3.92
usa_illinois_chicago_four_points_by_sheraton_chicago_midway_airport,chicago,usa,22,3.545,3.545,3.409,3.182,3.682,3.473
usa_illinois_chicago_wheeler_mansion,chicago,usa,13,3.692,3.538,3.077,3.538,2.692,3.308
usa_illinois_chicago_ramada_inn_lake_shore_chicago,chicago,usa,32,3.219,2.812,3.25,3.406,2.938,3.125
usa_illinois_chicago_four_points_by_sheraton_chicago_o_hare_airport,chicago,usa,36,3.139,2.944,3.028,2.944,2.972,3.006
usa_illinois_chicago_congress_plaza_hotel,chicago,usa,146,2.822,2.479,2.904,4.158,2.774,3.027
usa_illinois_chicago_inn_at_lincoln_park,chicago,usa,25,3.4,2.8,3.32,4.28,3.04,3.368
usa_illinois_chicago_chicago_marriott_o_hare,chicago,usa,32,3.438,2.844,3.625,3.375,3.062,3.269
usa_illinois_chicago_bellwood_hotel,chicago,usa,5,3.8,3.0,3.6,4.2,4.8,3.88
usa_illinois_chicago_habitat_corporate_suites_at_presidential_towers,chicago,usa,6,4.333,3.167,3.167,3.833,3.167,3.533
usa_illinois_chicago_super_8_chicago_loyola_university,chicago,usa,10,3.6,3.4,3.6,3.8,3.5,3.58
usa_illinois_chicago_howard_johnson_inn_downtown_chicago,chicago,usa,22,3.091,2.636,3.136,4.0,3.045,3.182
usa_illinois_chicago_river_park_motel_suites,chicago,usa,1,4.0,5.0,5.0,4.0,5.0,4.6
usa_illinois_chicago_the_fisher_building,chicago,usa,1,5.0,4.0,5.0,5.0,4.0,4.6
usa_illinois_chicago_courtyard_chicago_midway_airport,chicago,usa,5,3.0,3.0,4.4,3.8,2.8,3.4
usa_illinois_chicago_sheraton_chicago_northwest,chicago,usa,50,3.0,3.06,3.26,3.4,2.86,3.116
usa_illinois_chicago_red_roof_inn,chicago,usa,90,2.422,2.278,2.767,4.544,2.989,3.0
usa_illinois_chicago_chinatown_hotel,chicago,usa,16,3.25,2.875,2.938,3.688,3.562,3.262
usa_illinois_chicago_palwaukee_inn_conference_center,chicago,usa,5,2.6,2.2,3.2,3.2,2.2,2.68
usa_illinois_chicago_esquire_motel,chicago,usa,2,3.0,2.5,3.0,4.0,3.5,3.2
usa_illinois_chicago_la_quinta_inn_chicago_matteson,chicago,usa,2,3.0,2.5,3.0,4.0,2.5,3.0
usa_illinois_chicago_university_club_of_chicago,chicago,usa,2,4.0,3.5,3.5,4.0,3.0,3.6
usa_illinois_chicago_extended_stay_america_chicago_itasca,chicago,usa,1,1.0,2.0,3.0,3.0,2.0,2.2
usa_illinois_chicago_best_western,chicago,usa,2,2.5,2.5,3.0,3.5,3.5,3.0
usa_illinois_chicago_chicago_o_hare_garden_hotel,chicago,usa,64,2.438,2.188,2.422,3.078,2.578,2.541
usa_illinois_chicago_new_jackson_hotel,chicago,usa,1,1.0,1.0,1.0,1.0,1.0,1.0
usa_illinois_chicago_mark_twain_hotel,chicago,usa,1,1.0,2.0,3.0,4.0,2.0,2.4
usa_illinois_chicago_chicago_athletic_association,chicago,usa,1,2.0,1.0,1.0,3.0,1.0,1.6
usa_illinois_chicago_belair_hotel,chicago,usa,7,3.0,2.714,2.857,4.714,3.0,3.257
usa_illinois_chicago_extended_stay_america_chicago_burr_ridge,chicago,usa,1,1.0,1.0,1.0,2.0,1.0,1.2
usa_illinois_chicago_chicago_lodge,chicago,usa,4,1.75,1.25,1.5,2.75,1.5,1.75
usa_illinois_chicago_super_8_chicago_o_hare_south,chicago,usa,16,2.0,2.188,1.938,2.5,1.938,2.112
usa_illinois_chicago_stan_properties_suites_at_300_n_canal,chicago,usa,1,1.0,1.0,1.0,4.0,2.0,1.8
usa_illinois_chicago_sheffield_house,chicago,usa,9,1.556,1.667,1.778,4.111,2.333,2.289
usa_illinois_chicago_midway_inn,chicago,usa,6,1.333,1.167,1.667,2.333,1.333,1.567
usa_illinois_chicago_chateau_hotel,chicago,usa,2,1.0,1.0,1.0,1.0,1.0,1.0
usa_illinois_chicago_milshire_hotel,chicago,usa,4,1.75,1.25,1.5,2.75,2.0,1.85
usa_illinois_chicago_abbott_hotel,chicago,usa,4,1.0,1.0,1.0,4.25,1.25,1.7
usa_illinois_chicago_skylark_motel,chicago,usa,3,1.0,1.0,1.0,1.0,1.0,1.0
are_dubai_grosvenor_house_west_marina_beach_by_le_meridien_dubai,dubai,ARE,232,4.901,4.81,4.815,4.203,4.56,4.658
are_dubai_mina_a_salam_at_madinat_jumeirah,dubai,ARE,294,4.918,4.827,4.724,4.881,4.327,4.735
are_dubai_al_manzil_hotel,dubai,ARE,117,4.915,4.65,4.786,4.342,4.632,4.665
are_dubai_le_royal_meridien_beach_resort_spa,dubai,ARE,301,4.914,4.714,4.877,4.694,4.329,4.706
are_dubai_dar_al_masyaf_at_madinat_jumeirah,dubai,ARE,164,4.951,4.89,4.665,4.848,4.402,4.751
are_dubai_al_maha_desert_resort,dubai,ARE,91,4.736,4.857,4.758,4.824,4.33,4.701
are_dubai_al_qasr_at_madinat_jumeirah,dubai,ARE,186,4.833,4.806,4.651,4.817,4.296,4.681
are_dubai_jumeirah_beach_hotel,dubai,ARE,301,4.824,4.734,4.635,4.86,4.269,4.664
are_dubai_residence_and_spa_at_one_and_only_royal_mirage,dubai,ARE,20,4.95,4.95,4.95,4.55,4.6,4.8
are_dubai_one_only_royal_mirage,dubai,ARE,132,4.803,4.742,4.667,4.242,4.303,4.552
are_dubai_qamardeen_hotel,dubai,ARE,49,4.857,4.551,4.776,4.082,4.531,4.559
are_dubai_grand_hyatt_dubai,dubai,ARE,114,4.895,4.781,4.711,4.289,4.36,4.607
are_dubai_the_palace_at_one_only_royal_mirage,dubai,ARE,130,4.823,4.538,4.646,4.485,4.308,4.56
are_dubai_le_meridien_mina_seyahi_beach_resort_and_marina,dubai,ARE,155,4.69,4.316,4.594,4.445,4.168,4.443
are_dubai_crowne_plaza_dubai_festival_city,dubai,ARE,79,4.848,4.785,4.633,4.405,4.481,4.63
are_dubai_jebel_ali_palm_tree_court_spa,dubai,ARE,61,4.82,4.623,4.656,4.115,4.459,4.534
are_dubai_hilton_dubai_jumeirah,dubai,ARE,269,4.762,4.413,4.673,4.312,4.257,4.483
are_dubai_arabian_court_at_one_and_only_royal_mirage,dubai,ARE,24,4.833,4.625,4.5,4.417,4.25,4.525
are_dubai_villa_rotana_dubai,dubai,ARE,24,4.917,4.833,4.458,3.75,4.5,4.492
are_dubai_burj_al_arab,dubai,ARE,188,4.92,4.899,4.67,4.745,4.101,4.667
are_dubai_westin_dubai_mina_seyahi_beach_resort_marina,dubai,ARE,169,4.775,4.763,4.136,4.538,4.053,4.453
are_dubai_park_hyatt_dubai,dubai,ARE,70,4.7,4.543,4.429,4.343,4.1,4.423
are_dubai_the_fairmont_dubai,dubai,ARE,48,4.771,4.396,4.792,4.125,4.104,4.438
are_dubai_oasis_beach_tower_apartments,dubai,ARE,65,4.831,4.862,4.415,4.415,4.415,4.588
are_dubai_the_ritz_carlton_dubai,dubai,ARE,75,4.693,4.48,4.613,4.133,4.133,4.411
are_dubai_four_points_by_sheraton_downtown_dubai,dubai,ARE,103,4.767,4.65,4.379,3.845,4.398,4.408
are_dubai_intercontinental_dubai_festival_city,dubai,ARE,67,4.896,4.776,4.597,3.881,4.284,4.487
are_dubai_le_meridien_dubai,dubai,ARE,116,4.586,4.138,4.379,4.069,4.121,4.259
are_dubai_hilton_dubai_creek,dubai,ARE,134,4.642,4.515,4.336,4.112,3.94,4.309
are_dubai_desert_palm_resort_spa,dubai,ARE,18,4.833,4.778,4.611,3.611,4.222,4.411
are_dubai_bonnington_jumeirah_lakes_towers,dubai,ARE,26,4.846,4.808,4.192,3.115,4.192,4.231
are_dubai_arjaan_dubai_media_city,dubai,ARE,18,4.944,4.833,4.611,4.167,4.5,4.611
are_dubai_radisson_blu_hotel_dubai_deira_creek,dubai,ARE,69,4.449,4.087,4.348,4.203,4.203,4.258
are_dubai_al_bustan_rotana_dubai,dubai,ARE,50,4.46,4.2,4.42,3.98,4.12,4.236
are_dubai_arabian_courtyard_hotel_spa,dubai,ARE,257,4.358,4.187,4.237,4.276,4.156,4.243
are_dubai_gold_swiss_belhotel_dubai,dubai,ARE,7,4.857,4.714,4.571,4.286,5.0,4.686
are_dubai_dusit_thani_dubai,dubai,ARE,31,4.419,4.29,4.323,4.032,4.161,4.245
are_dubai_jebel_ali_golf_resort_spa,dubai,ARE,150,4.62,4.08,4.513,4.02,4.153,4.277
are_dubai_jumeirah_emirates_towers_hotel,dubai,ARE,50,4.7,4.46,4.4,4.54,4.0,4.42
are_dubai_four_points_by_sheraton_sheikh_zayed_road_dubai,dubai,ARE,104,4.529,4.51,4.269,4.308,4.317,4.387
are_dubai_jumeira_rotana,dubai,ARE,37,4.541,4.622,4.541,3.946,4.432,4.416
are_dubai_burjuman_arjaan_dubai,dubai,ARE,27,4.778,4.815,4.148,4.074,4.111,4.385
are_dubai_taj_palace_hotel,dubai,ARE,51,4.627,4.51,4.392,3.882,4.314,4.345
are_dubai_rimal_rotana_dubai,dubai,ARE,55,4.727,4.418,4.473,3.618,4.291,4.305
are_dubai_shangri_la_hotel,dubai,ARE,52,4.712,4.538,4.346,3.904,4.0,4.3
are_dubai_traders_hotel_dubai,dubai,ARE,54,4.704,4.463,4.63,3.315,4.315,4.285
are_dubai_hatta_fort_hotel,dubai,ARE,28,4.607,4.5,4.571,4.107,4.107,4.379
are_dubai_renaissance_dubai_hotel,dubai,ARE,65,4.6,4.215,4.569,3.723,4.292,4.28
are_dubai_the_address_downtown_burj_dubai,dubai,ARE,64,4.516,4.469,4.0,4.469,3.859,4.262
are_dubai_starmetro_deira_hotel_apartments,dubai,ARE,9,4.889,4.889,4.778,4.333,4.667,4.711
are_dubai_raffles_dubai,dubai,ARE,37,4.838,4.811,4.757,4.135,4.27,4.562
are_dubai_towers_rotana_dubai,dubai,ARE,47,4.468,4.149,4.362,4.0,4.149,4.226
are_dubai_jw_marriott_hotel_dubai,dubai,ARE,51,4.373,4.176,4.157,3.608,3.882,4.039
are_dubai_atlantis_the_palm,dubai,ARE,301,4.545,4.213,4.03,4.01,3.342,4.028
are_dubai_kempinski_hotel_mall_of_the_emirates,dubai,ARE,54,4.556,4.593,4.111,4.167,3.87,4.259
are_dubai_hyatt_regency_dubai,dubai,ARE,52,4.692,4.308,4.365,3.615,3.846,4.165
are_dubai_samaya_hotel_deira,dubai,ARE,7,4.857,4.857,4.857,4.429,4.429,4.686
are_dubai_layia_oak_hotel_suites,dubai,ARE,7,4.857,4.429,4.429,3.571,4.571,4.371
are_dubai_jumeirah_beach_club_resort_and_spa,dubai,ARE,3,5.0,4.667,5.0,5.0,4.333,4.8
are_dubai_the_baron_hotel_apartments,dubai,ARE,3,5.0,5.0,5.0,5.0,5.0,5.0
are_dubai_novotel_deira_city_centre,dubai,ARE,23,4.826,4.13,4.174,4.261,4.217,4.322
are_dubai_the_palace_the_old_town,dubai,ARE,38,4.789,4.816,4.132,4.211,3.895,4.368
are_dubai_habtoor_grand_resort_spa,dubai,ARE,234,4.329,4.205,3.902,3.863,3.701,4.0
are_dubai_jumeirah_bab_al_shams_desert_resort_spa,dubai,ARE,69,4.478,4.319,3.783,4.435,3.623,4.128
are_dubai_flora_grand_hotel,dubai,ARE,46,4.109,4.0,3.783,3.739,3.913,3.909
are_dubai_xclusive_hotel_apartments,dubai,ARE,20,4.6,4.75,4.65,3.55,4.55,4.42
are_dubai_holiday_inn_dubai_al_barsha,dubai,ARE,36,4.611,4.306,4.139,3.917,4.083,4.211
are_dubai_riviera_hotel,dubai,ARE,23,4.087,3.783,4.304,4.435,4.174,4.157
are_dubai_premier_inn,dubai,ARE,8,4.875,4.75,4.625,4.0,4.625,4.575
are_dubai_grand_hyatt_hotel_dubai,dubai,ARE,11,4.545,4.636,4.273,4.273,3.727,4.291
are_dubai_holiday_inn_express_dubai_safa_park,dubai,ARE,15,4.4,4.133,3.933,3.733,4.2,4.08
are_dubai_grand_midwest_express_hotel_apartments,dubai,ARE,5,4.2,4.4,4.4,3.6,4.6,4.24
are_dubai_the_place_deluxe_hotel_apartments,dubai,ARE,3,5.0,5.0,4.667,4.667,5.0,4.867
are_dubai_al_murooj_rotana_dubai,dubai,ARE,44,4.523,4.159,4.159,3.568,3.841,4.05
are_dubai_ramada_dubai,dubai,ARE,21,3.905,4.0,3.619,3.952,3.905,3.876
are_dubai_le_meridien_al_sondos_suites,dubai,ARE,23,4.696,4.435,4.261,3.304,4.0,4.139
are_dubai_the_monarch_dubai,dubai,ARE,15,4.467,4.467,4.467,3.733,4.0,4.227
are_dubai_beit_al_bahar,dubai,ARE,6,5.0,5.0,5.0,5.0,4.833,4.967
are_dubai_moevenpick_hotel_bur_dubai,dubai,ARE,26,4.654,4.077,4.269,3.692,3.962,4.131
are_dubai_metropolitan_palace_hotel,dubai,ARE,46,4.37,4.0,4.13,3.826,3.891,4.043
are_dubai_le_meridien_residence_deira,dubai,ARE,33,4.03,3.909,4.091,3.788,4.303,4.024
are_dubai_dream_palace_hotel,dubai,ARE,19,4.105,3.526,3.684,3.737,4.211,3.853
are_dubai_golden_sands_hotel_apartments,dubai,ARE,144,4.007,3.951,3.625,3.597,4.0,3.836
are_dubai_la_maison_d_hotes,dubai,ARE,7,4.714,4.286,4.143,4.0,4.143,4.257
are_dubai_sheraton_dubai_creek_hotel_and_towers,dubai,ARE,69,4.391,4.261,4.188,4.159,3.884,4.177
are_dubai_courtyard_by_marriott_green_community_dubai,dubai,ARE,21,4.476,4.286,4.333,3.0,3.905,4.0
are_dubai_star_metro_al_barsha,dubai,ARE,7,4.429,4.857,4.429,4.286,4.286,4.457
are_dubai_radisson_blu_hotel_dubai_media_city,dubai,ARE,23,4.304,4.0,3.957,3.826,3.565,3.93
are_dubai_rihab_rotana_dubai,dubai,ARE,12,4.583,4.25,4.25,4.25,4.25,4.317
are_dubai_star_boutique_hotel_apartments,dubai,ARE,7,4.571,4.286,4.143,4.286,4.429,4.343
are_dubai_dubai_marriott_harbour_hotel_suites,dubai,ARE,5,4.8,4.8,3.8,3.0,4.0,4.08
are_dubai_savoy_crest_exclusive_hotel_apartments,dubai,ARE,7,4.286,4.286,3.857,4.0,3.857,4.057
are_dubai_the_montgomerie_hotel,dubai,ARE,2,5.0,5.0,4.5,5.0,5.0,4.9
are_dubai_belvedere_court_hotel_apartments,dubai,ARE,6,4.667,4.833,4.667,4.5,4.833,4.7
are_dubai_le_meridien_fairway,dubai,ARE,25,4.2,4.2,4.0,3.48,3.8,3.936
are_dubai_golden_tulip_suites_dubai,dubai,ARE,2,5.0,4.5,4.0,4.5,5.0,4.6
are_dubai_arabian_dreams_hotel_apartments,dubai,ARE,13,4.462,4.308,4.308,4.0,3.846,4.185
are_dubai_majestic_hotel,dubai,ARE,49,4.306,4.082,3.612,3.367,3.776,3.829
are_dubai_holiday_inn_express_dubai_jumeirah,dubai,ARE,19,4.684,3.895,3.737,3.211,4.053,3.916
are_dubai_symphony_hotel_apartments,dubai,ARE,12,4.5,4.667,4.0,4.25,4.0,4.283
are_dubai_novotel_world_trade_centre_dubai,dubai,ARE,72,4.361,3.847,3.917,3.764,3.917,3.961
are_dubai_star_boutique_hotel_apartment,dubai,ARE,14,4.214,4.429,3.857,3.857,4.357,4.143
are_dubai_grand_millennium_dubai,dubai,ARE,15,4.667,4.2,4.0,3.333,4.067,4.053
are_dubai_sheraton_jumeirah_beach_resort_towers,dubai,ARE,108,4.25,3.917,3.787,3.417,3.5,3.774
are_dubai_tamani_hotel_marina,dubai,ARE,17,4.235,4.176,3.588,3.882,3.765,3.929
are_dubai_rydges_plaza_dubai,dubai,ARE,33,4.121,3.879,4.182,3.636,3.939,3.952
are_dubai_kirklees_hotel_apartment,dubai,ARE,4,4.5,4.75,4.25,4.25,4.5,4.45
are_dubai_copthorne_hotel_dubai,dubai,ARE,11,4.818,4.455,4.091,4.0,3.909,4.255
are_dubai_dubai_marina_the_waves,dubai,ARE,2,5.0,5.0,5.0,5.0,5.0,5.0
are_dubai_dhow_palace_hotel,dubai,ARE,38,3.947,3.895,3.684,3.342,3.711,3.716
are_dubai_arabian_park_hotel,dubai,ARE,56,4.375,3.804,4.071,2.786,3.982,3.804
are_dubai_flora_park_hotel_apartments,dubai,ARE,5,3.6,4.0,3.8,3.4,3.2,3.6
are_dubai_dubai_marine_beach_resort_and_spa,dubai,ARE,42,3.929,3.429,3.619,4.0,3.167,3.629
are_dubai_crowne_plaza_hotel_dubai,dubai,ARE,47,4.383,4.085,4.234,4.255,3.957,4.183
are_dubai_rolla_residence,dubai,ARE,14,4.357,4.143,4.0,3.5,3.786,3.957
are_dubai_media_rotana_barsha_dubai,dubai,ARE,7,4.857,4.0,4.0,2.429,3.571,3.771
are_dubai_sheraton_deira_hotel,dubai,ARE,38,3.895,3.368,3.974,2.947,3.316,3.5
are_dubai_royal_ascot_hotel,dubai,ARE,27,4.111,4.074,3.556,3.926,3.63,3.859
are_dubai_rose_garden_hotel_apartments,dubai,ARE,9,4.444,4.444,4.0,4.222,4.556,4.333
are_dubai_ziqoo_hotel_apartment,dubai,ARE,3,4.333,4.333,4.0,3.333,4.333,4.067
are_dubai_dunes_hotel_apartments_barsha,dubai,ARE,4,5.0,4.5,4.75,3.5,4.5,4.45
are_dubai_ibis_deira_city_centre,dubai,ARE,19,4.474,3.632,3.368,4.158,4.053,3.937
are_dubai_angsana_dubai,dubai,ARE,12,4.25,4.083,4.0,3.417,3.833,3.917
are_dubai_le_meridien_dar_al_sondos_hotel_apartments,dubai,ARE,24,3.792,3.125,3.625,3.125,3.417,3.417
are_dubai_ramee_guestline_hotel,dubai,ARE,7,4.714,4.286,4.429,4.0,4.143,4.314
are_dubai_golden_square_suites,dubai,ARE,1,5.0,5.0,4.0,5.0,5.0,4.8
are_dubai_media_one_hotel_dubai,dubai,ARE,2,5.0,4.5,5.0,4.5,5.0,4.8
are_dubai_four_points_by_sheraton_bur_dubai,dubai,ARE,45,3.911,3.622,3.711,3.533,3.356,3.627
are_dubai_the_carlton_tower_hotel,dubai,ARE,11,3.455,2.909,3.091,3.909,2.727,3.218
are_dubai_suitehotel_mall_of_the_emirates,dubai,ARE,6,4.333,3.833,3.167,4.167,3.5,3.8
are_dubai_tulip_hotel_apartments,dubai,ARE,1,5.0,5.0,5.0,5.0,5.0,5.0
are_dubai_delmon_hotel,dubai,ARE,9,3.889,3.889,4.111,4.222,3.889,4.0
are_dubai_flora_creek_hotel_apartments,dubai,ARE,4,4.75,4.75,3.5,4.5,4.0,4.3
are_dubai_chelsea_tower_hotel_apartments,dubai,ARE,16,4.188,4.312,3.938,4.25,3.562,4.05
are_dubai_landmark_hotel,dubai,ARE,11,3.455,3.0,3.364,3.364,3.091,3.255
are_dubai_city_seasons_hotel,dubai,ARE,3,4.667,4.333,3.667,3.667,3.667,4.0
are_dubai_excelsior_creek,dubai,ARE,1,5.0,5.0,5.0,5.0,5.0,5.0
are_dubai_coral_oriental_dubai,dubai,ARE,11,3.545,3.273,3.091,2.273,3.091,3.055
are_dubai_khalidia_hotel_apartments,dubai,ARE,2,5.0,5.0,4.5,4.5,4.5,4.7
are_dubai_savoy_park_apartments,dubai,ARE,4,5.0,4.75,4.5,4.75,4.5,4.7
are_dubai_ibis_world_trade_centre_dubai,dubai,ARE,46,4.087,3.543,3.826,3.739,3.978,3.835
are_dubai_ibis_mall_of_the_emirates,dubai,ARE,9,4.778,3.889,3.667,4.556,4.778,4.333
are_dubai_hallmark_hotel,dubai,ARE,6,3.333,3.333,3.333,3.5,3.333,3.367
are_dubai_regent_beach_resort,dubai,ARE,24,3.833,3.5,3.833,4.333,3.625,3.825
are_dubai_holiday_inn_express_dubai_internet_city,dubai,ARE,36,4.083,3.722,3.583,3.194,3.778,3.672
are_dubai_avari_dubai_hotel,dubai,ARE,12,3.917,3.417,3.5,3.667,3.417,3.583
are_dubai_hawthorn_hotel_deira,dubai,ARE,13,4.231,3.769,3.615,3.231,3.538,3.677
are_dubai_seaview_hotel,dubai,ARE,21,3.81,3.095,3.81,2.952,3.381,3.41
are_dubai_grand_midwest_tower_hotel_apartments,dubai,ARE,1,4.0,4.0,2.0,4.0,4.0,3.6
are_dubai_dubai_international_hotel,dubai,ARE,18,4.167,4.167,3.333,4.667,2.833,3.833
are_dubai_coral_deira_dubai,dubai,ARE,22,4.545,4.273,4.136,3.409,3.955,4.064
are_dubai_metropolitan_hotel_deira,dubai,ARE,38,3.789,3.579,3.474,3.368,3.368,3.516
are_dubai_grand_midwest_hotel_apartments,dubai,ARE,19,3.474,3.474,3.158,3.842,3.526,3.495
are_dubai_savoy_suites,dubai,ARE,8,4.25,4.0,3.875,3.625,3.75,3.9
are_dubai_admiral_plaza_hotel,dubai,ARE,29,3.241,2.759,2.931,3.345,3.034,3.062
are_dubai_emirates_concorde_hotel_residence,dubai,ARE,7,3.857,3.571,3.0,3.857,3.571,3.571
are_dubai_zagy_arabian_suites,dubai,ARE,12,4.0,4.25,4.0,2.917,4.083,3.85
are_dubai_splendid_hotel_apartments,dubai,ARE,1,5.0,5.0,5.0,5.0,5.0,5.0
are_dubai_zain_international_hotel,dubai,ARE,2,5.0,3.5,5.0,5.0,4.0,4.5
are_dubai_al_khaleej_palace_hotel,dubai,ARE,4,3.5,3.0,4.5,3.25,4.0,3.65
are_dubai_city_centre_hotel_residence,dubai,ARE,14,3.643,2.857,3.0,3.286,2.571,3.071
are_dubai_city_tower_hotel_aparments,dubai,ARE,4,4.25,4.25,4.0,3.5,3.75,3.95
are_dubai_abc_almanar_hotel_apartment,dubai,ARE,4,4.0,4.25,3.25,2.75,4.25,3.7
are_dubai_ascot_hotel,dubai,ARE,15,3.4,3.2,3.533,3.6,3.0,3.347
are_dubai_najd_hotel_apartments,dubai,ARE,4,4.25,4.0,3.5,4.0,4.0,3.95
are_dubai_dubai_nova_hotel,dubai,ARE,14,3.571,3.357,3.5,4.071,3.643,3.629
are_dubai_coral_al_khoory_hotel_apartments,dubai,ARE,7,4.286,4.286,4.0,3.857,3.857,4.057
are_dubai_capitol_hotel,dubai,ARE,3,3.0,3.333,2.333,3.0,2.0,2.733
are_dubai_hotel_eureka,dubai,ARE,10,3.2,3.5,3.4,3.4,3.9,3.48
are_dubai_jonrad_hotel,dubai,ARE,4,4.5,3.75,4.5,4.0,4.5,4.25
are_dubai_metropolitan_hotel_dubai,dubai,ARE,61,3.754,3.197,3.508,3.279,3.131,3.374
are_dubai_jormand_hotel_apartments,dubai,ARE,11,3.364,3.182,3.0,3.364,3.545,3.291
are_dubai_versailles_hotel,dubai,ARE,12,3.667,3.333,3.417,3.583,3.667,3.533
are_dubai_nuran_al_majara_apartments,dubai,ARE,1,4.0,3.0,4.0,3.0,2.0,3.2
are_dubai_ramee_apartment_hotel,dubai,ARE,19,3.211,3.105,2.947,3.579,3.211,3.211
are_dubai_world_trade_centre_dubai,dubai,ARE,1,5.0,4.0,4.0,5.0,3.0,4.2
are_dubai_london_crown_apartments_1,dubai,ARE,4,3.75,3.5,3.0,3.5,3.5,3.45
are_dubai_ibis_al_barsha,dubai,ARE,6,3.667,2.667,3.0,3.333,3.833,3.3
are_dubai_comfort_inn_hotel,dubai,ARE,6,3.667,3.333,4.333,3.667,4.0,3.8
are_dubai_moscow_hotel,dubai,ARE,7,3.286,3.143,2.571,3.0,2.714,2.943
are_dubai_seven_sands_hotel_apartments,dubai,ARE,4,3.5,3.0,3.5,3.75,3.0,3.35
are_dubai_chelsea_hotel,dubai,ARE,12,3.667,3.417,2.75,2.25,2.833,2.983
are_dubai_millennium_airport_hotel_dubai,dubai,ARE,35,3.6,3.143,3.171,3.429,2.971,3.263
are_dubai_ramada_continental_hotel,dubai,ARE,6,3.5,3.667,3.667,2.5,3.0,3.267
are_dubai_al_hijaz_heritage_motel,dubai,ARE,7,3.714,3.857,3.0,3.857,3.286,3.543
are_dubai_highland_hotel,dubai,ARE,25,3.76,3.48,3.52,3.24,3.4,3.48
are_dubai_radisson_blu_residence_dubai_marina,dubai,ARE,9,4.333,4.333,3.333,3.222,3.111,3.667
are_dubai_golden_tulip_al_barsha,dubai,ARE,9,4.111,3.556,3.667,3.222,3.556,3.622
are_dubai_holiday_inn_downtown_dubai,dubai,ARE,21,2.905,2.762,2.714,3.286,2.619,2.857
are_dubai_grand_midwest_express,dubai,ARE,1,4.0,4.0,4.0,3.0,4.0,3.8
are_dubai_marco_polo_hotel,dubai,ARE,24,3.625,3.417,3.458,3.083,3.25,3.367
are_dubai_marriott_executive_apartments_dubai_creek,dubai,ARE,3,4.333,4.0,3.667,2.667,3.333,3.6
are_dubai_minc_hotel_apartments_tecom,dubai,ARE,1,4.0,4.0,5.0,3.0,4.0,4.0
are_dubai_al_khaleej_holiday_hotel,dubai,ARE,1,5.0,4.0,5.0,4.0,4.0,4.4
are_dubai_pearl_coast_premier_hotel_apartments,dubai,ARE,1,5.0,5.0,5.0,5.0,5.0,5.0
are_dubai_panorama_hotel_bur_dubai,dubai,ARE,11,2.909,2.818,2.909,3.727,3.364,3.145
are_dubai_nihal_hotel,dubai,ARE,14,2.714,2.714,2.857,3.071,2.857,2.843
are_dubai_regent_palace_hotel,dubai,ARE,21,2.905,2.619,2.429,3.048,2.333,2.667
are_dubai_oaks_liwa_heights,dubai,ARE,5,3.8,3.8,2.8,2.6,3.6,3.32
are_dubai_grandeur_hotel,dubai,ARE,18,4.278,3.889,3.556,3.056,3.722,3.7
are_dubai_lords_hotel,dubai,ARE,4,3.25,3.5,3.25,3.0,3.25,3.25
are_dubai_al_bustan_centre_residence,dubai,ARE,5,3.6,3.2,3.2,2.2,3.2,3.08
are_dubai_k_porte_inn_hotel,dubai,ARE,32,3.188,2.938,2.75,3.531,3.0,3.081
are_dubai_dolphin_hotel_apartments,dubai,ARE,6,4.167,3.667,3.667,4.167,3.5,3.833
are_dubai_millennium_towers_hotel_dubai,dubai,ARE,1,5.0,5.0,5.0,4.0,4.0,4.6
